linkid,Average_Daily_SeniorPopulation_Travelling,distance_to_city_center,new_loc,avg_elevation,range_elevation
737830358,664.650224,6881.0,"[(41.2103, -8.62752), (41.21048, -8.62759), (41.210609999999996, -8.62762), (41.21075, -8.62763), (41.21102, -8.62762)]",63.8,8.0
739405595,221.550075,5719.0,"[(41.20108, -8.60858), (41.201229999999995, -8.60857), (41.201319999999996, -8.60858), (41.201359999999994, -8.6086)]",72.4,3.0
739405598,1351.455456,5541.0,"[(41.1994, -8.60674), (41.19949, -8.606580000000001), (41.19956, -8.60641), (41.19965, -8.60614), (41.19968, -8.605830000000001), (41.19965, -8.605340000000002)]",78.875,7.0
739405600,664.650224,7489.0,"[(41.18671, -8.68551), (41.18687, -8.68571)]",17.666666666666668,1.0
739405601,664.650224,7512.0,"[(41.18687, -8.68571), (41.18694, -8.685830000000001), (41.18701, -8.686010000000001)]",17.333333333333332,1.0
739481782,664.650224,12126.0,"[(41.23825, -8.6954), (41.23828, -8.695649999999999)]",46.5,1.0
739481802,1889.340808,12731.0,"[(41.22992, -8.71929), (41.23005, -8.71929), (41.230219999999996, -8.71931)]",4.0,0.0
739481807,1329.300448,12698.0,"[(41.22946, -8.7203), (41.229420000000005, -8.71983), (41.229490000000006, -8.7193)]",3.8,3.0
739527109,2297.35426,8123.0,"[(41.18701, -8.69461), (41.18718, -8.694360000000001), (41.18734, -8.694110000000002), (41.18746, -8.693900000000003), (41.18753, -8.693770000000002)]",5.6,4.0
739527113,96.314275,8087.0,"[(41.18753, -8.69377), (41.187630000000006, -8.693660000000001), (41.18771, -8.693510000000002), (41.187760000000004, -8.69339), (41.187850000000005, -8.69317), (41.18799, -8.69289)]",6.428571428571429,3.0
739532614,886.200299,6607.0,"[(41.20891, -8.61734), (41.209050000000005, -8.61719), (41.20956, -8.61668), (41.209920000000004, -8.61641), (41.209970000000006, -8.6163)]",62.4,21.0
739538896,2049.338191,5284.0,"[(41.17988, -8.65957), (41.17991, -8.65972)]",72.0,0.0
739553709,857.278774,8013.0,"[(41.18342, -8.69535), (41.18389, -8.695739999999999)]",8.0,0.0
739553710,857.278774,8067.0,"[(41.18389, -8.69574), (41.18452, -8.696340000000001)]",7.0,2.0
739555714,664.650224,6033.0,"[(41.18279, -8.66791), (41.18315, -8.66836), (41.18322, -8.66844)]",65.66666666666667,3.0
739555715,910.8609869999999,6097.0,"[(41.18307, -8.66874), (41.18313, -8.66863), (41.18322, -8.66844)]",66.66666666666667,1.0
739555718,1401.646986,5879.0,"[(41.18206, -8.66634), (41.18219, -8.66652), (41.18243, -8.6675)]",56.5,8.0
739555720,221.550075,6278.0,"[(41.17921, -8.67588), (41.179249999999996, -8.675279999999999), (41.17928, -8.674669999999999)]",37.333333333333336,6.0
739555723,1329.300448,6583.0,"[(41.18756, -8.67126), (41.187799999999996, -8.67122), (41.187839999999994, -8.6712), (41.187979999999996, -8.6708), (41.18832999999999, -8.67085), (41.18843999999999, -8.67093), (41.18880999999999, -8.67137), (41.18882999999999, -8.67142), (41.18885999999999, -8.6716), (41.18884999999999, -8.67177)]",59.75,5.0
739803052,221.550075,5833.0,"[(41.18021, -8.66758), (41.180330000000005, -8.66737)]",59.0,2.0
740427786,2215.500748,7284.0,"[(41.18199, -8.68685), (41.18203, -8.68644)]",21.5,1.0
740428710,664.650224,8439.0,"[(41.2169, -8.65773), (41.217200000000005, -8.6577), (41.217380000000006, -8.65762), (41.217510000000004, -8.65751)]",33.0,4.0
740851869,221.550075,6988.0,"[(41.21244, -8.61557), (41.21261, -8.61583), (41.21273, -8.61608), (41.21272, -8.6163), (41.21273, -8.61646), (41.21296, -8.61695), (41.21298, -8.617269999999998)]",73.375,11.0
740851957,332.325112,8451.0,"[(41.21526, -8.66193), (41.21559, -8.66254), (41.2156, -8.6626)]",47.0,3.0
740957870,332.325112,2187.0,"[(41.15749, -8.58711), (41.15767, -8.585959999999998)]",101.0,4.0
743673725,221.550075,3956.0,"[(41.18307, -8.62718), (41.18329, -8.627189999999999)]",96.0,0.0
743673730,221.550075,3677.0,"[(41.18089, -8.62563), (41.180969999999995, -8.62505)]",91.5,5.0
743691982,1163.137892,2804.0,"[(41.17403, -8.6195), (41.174260000000004, -8.61946), (41.17466, -8.61956)]",104.0,3.0
743691983,1495.463004,2873.0,"[(41.17466, -8.61956), (41.174960000000006, -8.619629999999999)]",103.5,1.0
743691984,332.325112,2830.0,"[(41.17478, -8.61629), (41.174929999999996, -8.61632)]",108.5,1.0
743691985,332.325112,2847.0,"[(41.17493, -8.61632), (41.1754, -8.61643)]",108.5,1.0
743692009,221.550075,3273.0,"[(41.17749, -8.62365), (41.17759, -8.624089999999999)]",101.0,4.0
743692010,221.550075,3296.0,"[(41.17759, -8.62409), (41.177710000000005, -8.624590000000001)]",102.0,2.0
743737349,1329.300448,3824.0,"[(41.1829, -8.59934), (41.18371, -8.59898)]",113.0,2.0
743737353,635.9454410000001,3801.0,"[(41.18286, -8.60025), (41.18309, -8.60129)]",116.5,1.0
743737371,1384.687967,3827.0,"[(41.18355, -8.60309), (41.183609999999994, -8.60328), (41.183699999999995, -8.60346), (41.183789999999995, -8.60356)]",115.6,4.0
743737373,1218.5254109999998,3423.0,"[(41.18002, -8.60431), (41.18025, -8.60505)]",112.5,3.0
743737375,166.162556,3401.0,"[(41.17964, -8.60303), (41.17974, -8.60318), (41.17982, -8.60335), (41.17985, -8.60346)]",116.5,1.0
743737377,664.650224,3417.0,"[(41.17985, -8.60346), (41.179970000000004, -8.6034)]",117.0,2.0
743737380,941.587818,2772.0,"[(41.17456, -8.60981), (41.17473, -8.609679999999999)]",122.0,0.0
743786379,664.650224,3049.0,"[(41.16483, -8.64123), (41.164880000000004, -8.6415)]",70.0,2.0
743786389,332.325112,3186.0,"[(41.15531, -8.6482), (41.15556, -8.648309999999999)]",53.5,1.0
743822835,4486.389013,5612.0,"[(41.17545, -8.66912), (41.175509999999996, -8.66889), (41.17558, -8.66866), (41.175619999999995, -8.66847), (41.17564, -8.66831)]",63.0,9.0
743822837,5151.039238,5620.0,"[(41.17476, -8.66911), (41.17494, -8.66916), (41.17545, -8.66912)]",58.33333333333334,1.0
743826306,1329.300448,5009.0,"[(41.177, -8.65936), (41.177, -8.65929), (41.17714, -8.65834), (41.17719, -8.658220000000002), (41.17727, -8.658170000000002)]",72.66666666666667,2.0
743946408,332.325112,3378.0,"[(41.17696, -8.59315), (41.176840000000006, -8.59303), (41.1768, -8.59281), (41.17692, -8.59179), (41.17703, -8.59165)]",125.5,1.0
743946411,7836.32287,3562.0,"[(41.1765, -8.58784), (41.177499999999995, -8.58807)]",131.0,8.0
743946424,1656.060101,2864.0,"[(41.15742, -8.64351), (41.15758, -8.6444)]",71.0,4.0
743952054,910.8609869999999,4139.0,"[(41.17907, -8.58075), (41.17915, -8.58091), (41.17942, -8.581109999999999)]",145.0,0.0
743952056,1240.602578,4164.0,"[(41.17966, -8.58131), (41.18029, -8.58184)]",142.0,4.0
743959319,102.02634499999999,4029.0,"[(41.17447, -8.57602), (41.17463, -8.575949999999999), (41.17478, -8.575919999999998), (41.17492, -8.575889999999998), (41.17506, -8.575859999999997), (41.17546, -8.575769999999997), (41.17587, -8.575659999999997), (41.176480000000005, -8.575439999999997), (41.177400000000006, -8.574979999999996), (41.17756000000001, -8.574889999999996)]",117.0,23.0
743963495,910.8609869999999,4446.0,"[(41.17837, -8.57413), (41.17854, -8.57401), (41.17901, -8.5738), (41.17924, -8.57374), (41.17935, -8.57375)]",117.0,5.0
743964831,221.550075,4035.0,"[(41.16688, -8.65329), (41.1669, -8.653410000000001), (41.167, -8.654020000000001)]",77.66666666666667,9.0
743999998,9450.462556,4742.0,"[(41.17548, -8.56603), (41.17597, -8.56554), (41.1762, -8.565290000000001), (41.17628, -8.565090000000001), (41.17641, -8.564770000000001), (41.17646, -8.56455)]",94.16666666666669,5.0
744000000,3403.299327,4715.0,"[(41.17528, -8.56624), (41.17548, -8.566030000000001)]",94.5,1.0
744000001,221.550075,4715.0,"[(41.17519, -8.56586), (41.1753, -8.56605), (41.17528, -8.56624)]",95.4,3.0
744000005,4707.939088,4870.0,"[(41.17637, -8.56502), (41.17646, -8.5648), (41.17653, -8.5647), (41.17658, -8.56464)]",95.6,2.0
744008896,2658.600897,3364.0,"[(41.17906, -8.62041), (41.17947, -8.62155)]",98.0,4.0
744015136,332.325112,4509.0,"[(41.17363, -8.56767), (41.17363, -8.56753)]",82.5,1.0
744015137,1741.6737669999998,4518.0,"[(41.17363, -8.56753), (41.173660000000005, -8.56735), (41.17376, -8.567210000000001)]",81.6,1.0
744015138,221.550075,4518.0,"[(41.17363, -8.56753), (41.17382, -8.56763), (41.173989999999996, -8.56758), (41.17415, -8.56747)]",83.57142857142857,3.0
744015161,332.325112,3150.0,"[(41.16567, -8.57995), (41.16571, -8.58008)]",105.5,1.0
744015311,844.1022839999999,997.0,"[(41.1406, -8.61133), (41.14063, -8.61111)]",16.5,3.0
744160405,1821.721973,2867.0,"[(41.17484, -8.61828), (41.174890000000005, -8.61802), (41.17492000000001, -8.61782), (41.17495000000001, -8.61756)]",104.0,0.0
744160406,910.8609869999999,2847.0,"[(41.17493, -8.61632), (41.17488, -8.61672), (41.174910000000004, -8.616990000000001), (41.17495, -8.617310000000002), (41.17495, -8.617560000000001)]",106.6,5.0
744160409,110.77503700000001,3415.0,"[(41.17986, -8.61833), (41.18006, -8.61823), (41.180899999999994, -8.617840000000001), (41.18106999999999, -8.617790000000001), (41.18134999999999, -8.617790000000001), (41.18159999999999, -8.61776), (41.18174999999999, -8.61773), (41.181859999999986, -8.6177)]",98.875,2.0
744160410,110.77503700000001,3625.0,"[(41.18186, -8.6177), (41.18199, -8.61763), (41.182159999999996, -8.61741)]",98.25,1.0
744172766,6701.889761,2463.0,"[(41.16983, -8.62306), (41.170139999999996, -8.62313)]",95.0,4.0
744172780,2043.272048,3274.0,"[(41.17711, -8.62505), (41.177459999999996, -8.62478)]",104.5,1.0
744172781,221.550075,3302.0,"[(41.17746, -8.62478), (41.177710000000005, -8.62459)]",103.0,4.0
744172787,332.325112,3490.0,"[(41.17693, -8.63156), (41.17726, -8.631820000000001)]",89.5,1.0
744190075,166.162556,1522.0,"[(41.16323, -8.60889), (41.16327, -8.60913)]",141.0,4.0
744190076,830.81278,1525.0,"[(41.16327, -8.60913), (41.16328, -8.60926)]",139.0,0.0
744190077,276.937593,1550.0,"[(41.1635, -8.6091), (41.1635, -8.60878)]",139.0,2.0
744190079,276.937593,1549.0,"[(41.1635, -8.60925), (41.1635, -8.6091)]",138.0,0.0
744190081,110.77503700000001,1524.0,"[(41.16328, -8.60926), (41.16329, -8.60954), (41.163430000000005, -8.60955)]",138.0,2.0
744190082,110.77503700000001,1539.0,"[(41.16343, -8.60955), (41.16351, -8.6095), (41.1635, -8.609250000000001)]",137.25,1.0
744231043,271.232674,1735.0,"[(41.15555, -8.59187), (41.15555, -8.59159)]",111.5,1.0
744296368,1366.29148,1429.0,"[(41.15444, -8.62678), (41.15455, -8.62681)]",85.5,1.0
744307767,910.8609869999999,674.0,"[(41.15249, -8.61807), (41.15266, -8.61816)]",93.0,0.0
744326040,5411.800448,917.0,"[(41.1475, -8.62156), (41.14753, -8.62174)]",87.0,0.0
744326046,6055.8340800000005,518.0,"[(41.14718, -8.61626), (41.1472, -8.616500000000002)]",91.0,2.0
744410110,303.620329,751.0,"[(41.14282, -8.6097), (41.142920000000004, -8.60961), (41.142860000000006, -8.60932)]",79.0,2.0
744545333,844.1022839999999,1009.0,"[(41.14048, -8.61228), (41.140539999999994, -8.611790000000001)]",8.0,2.0
744545334,844.1022839999999,1001.0,"[(41.14054, -8.61179), (41.1406, -8.611329999999999)]",12.0,6.0
744545336,572.03203,1025.0,"[(41.14043, -8.61284), (41.14043, -8.612630000000001), (41.14045, -8.612490000000001)]",6.0,0.0
744545337,572.03203,1019.0,"[(41.14045, -8.61249), (41.140480000000004, -8.61228)]",6.5,1.0
744545341,116.60153700000001,1018.0,"[(41.14043, -8.61284), (41.140550000000005, -8.612870000000001)]",6.0,0.0
744582280,1366.29148,4905.0,"[(41.18052, -8.65275), (41.18105, -8.65287)]",79.0,4.0
746200083,221.550075,10201.0,"[(41.11647, -8.49767), (41.11643, -8.49742), (41.116440000000004, -8.49713), (41.116490000000006, -8.49679)]",15.0,5.0
746863942,498.487668,3948.0,"[(41.1623, -8.65493), (41.16229, -8.65507), (41.16231, -8.65525), (41.16231, -8.655330000000001)]",62.25,2.0
746863943,166.162556,3996.0,"[(41.16228, -8.65557), (41.16234, -8.655520000000001)]",64.5,1.0
746863950,166.162556,3980.0,"[(41.16231, -8.65533), (41.16234, -8.65552)]",64.0,2.0
747391500,1132.411061,2561.0,"[(41.16504, -8.58831), (41.165189999999996, -8.58817), (41.165389999999995, -8.58806)]",152.0,3.0
747391501,443.10014900000004,2602.0,"[(41.16539, -8.58806), (41.16564, -8.58792)]",151.0,4.0
747391502,221.550075,2574.0,"[(41.16539, -8.58806), (41.165580000000006, -8.58876)]",149.0,8.0
747391514,332.325112,2036.0,"[(41.16327, -8.59456), (41.1633, -8.59484)]",151.5,1.0
747391515,332.325112,1997.0,"[(41.1633, -8.59484), (41.16341, -8.59572)]",151.0,0.0
750123949,6314.17713,2701.0,"[(41.17362, -8.60581), (41.17385, -8.605879999999999)]",117.0,0.0
750123950,166.162556,2701.0,"[(41.17362, -8.60581), (41.17362, -8.60562), (41.17367, -8.60543)]",116.2,2.0
750123951,166.162556,2712.0,"[(41.17367, -8.60543), (41.17371, -8.60525)]",116.0,0.0
750257631,1329.300448,8926.0,"[(41.22132, -8.56294), (41.22142, -8.56292), (41.221500000000006, -8.56303), (41.22148000000001, -8.563209999999998), (41.221450000000004, -8.563239999999999)]",73.36363636363636,2.0
754494198,1107.750374,623.0,"[(41.15518, -8.61002), (41.15518, -8.60968)]",115.5,1.0
754494199,1550.850523,628.0,"[(41.15518, -8.60968), (41.15518, -8.609240000000002)]",116.0,0.0
754494207,1550.850523,677.0,"[(41.15567, -8.61002), (41.15582, -8.609800000000002), (41.15582, -8.609610000000002), (41.1558, -8.609250000000001)]",117.42857142857143,2.0
756755094,1132.411061,12791.0,"[(41.10125, -8.47083), (41.10118, -8.47095), (41.10107, -8.47114), (41.101, -8.47142), (41.101009999999995, -8.47167), (41.101139999999994, -8.47191), (41.101319999999994, -8.47209), (41.10146999999999, -8.47217), (41.10167, -8.47231), (41.10178, -8.472420000000001)]",29.64705882352941,17.0
756755121,1821.721973,12518.0,"[(41.10142, -8.47447), (41.10161, -8.47437), (41.101820000000004, -8.47428), (41.102050000000006, -8.4742), (41.102540000000005, -8.47409), (41.10271, -8.47404), (41.102940000000004, -8.47405), (41.10316, -8.474120000000001), (41.103260000000006, -8.47418), (41.10383000000001, -8.474680000000001), (41.10392000000001, -8.47471)]",31.875,9.0
756755124,2375.5971600000003,11928.0,"[(41.10451, -8.47507), (41.10453, -8.47539), (41.10453, -8.475660000000001), (41.104499999999994, -8.47572), (41.10438, -8.47563), (41.104189999999996, -8.47546), (41.10399999999999, -8.47531), (41.103829999999995, -8.475200000000001), (41.10372999999999, -8.475150000000001), (41.10359999999999, -8.475100000000001), (41.103469999999994, -8.475090000000002), (41.10327999999999, -8.475080000000002), (41.10313999999999, -8.475150000000001), (41.10306999999999, -8.47521), (41.10293999999999, -8.47535), (41.102819999999994, -8.475620000000001), (41.10274999999999, -8.475800000000001), (41.102689999999996, -8.475980000000002), (41.102599999999995, -8.476170000000002), (41.102579999999996, -8.476290000000002), (41.10256, -8.476670000000002), (41.102579999999996, -8.4769), (41.102689999999996, -8.47706), (41.10285999999999, -8.47719), (41.102959999999996, -8.47727), (41.10312999999999, -8.47746), (41.10332999999999, -8.47758), (41.10353, -8.477699999999999), (41.103680000000004, -8.47781), (41.1039, -8.47788), (41.104130000000005, -8.477870000000001), (41.10436000000001, -8.477780000000001), (41.104560000000006, -8.477710000000002), (41.10474000000001, -8.477730000000001), (41.104910000000004, -8.477950000000002), (41.104960000000005, -8.478070000000002), (41.10502, -8.478290000000003), (41.105070000000005, -8.478580000000003), (41.105070000000005, -8.478870000000002), (41.10515000000001, -8.479110000000002), (41.10531, -8.479250000000002), (41.105410000000006, -8.479280000000003), (41.10562000000001, -8.479310000000003), (41.10661000000001, -8.479220000000003), (41.10677000000001, -8.479220000000003), (41.106980000000014, -8.479300000000004), (41.107070000000014, -8.479390000000004), (41.10717000000002, -8.479560000000005), (41.10728000000002, -8.479820000000005), (41.10740000000002, -8.480070000000007), (41.10757000000002, -8.480270000000006)]",72.2375,48.0
756761855,664.650224,10668.0,"[(41.22618, -8.5342), (41.22661, -8.5348)]",86.0,4.0
759344401,332.325112,4333.0,"[(41.13624, -8.66025), (41.13649, -8.659849999999999), (41.13662, -8.659659999999999)]",4.0,5.0
759344405,332.325112,4227.0,"[(41.137, -8.65917), (41.13716, -8.65901), (41.13734, -8.65883), (41.13747, -8.65872)]",5.0,6.0
759344409,332.325112,4301.0,"[(41.13662, -8.65966), (41.13685, -8.659370000000001)]",2.0,0.0
759351640,332.325112,1828.0,"[(41.15296, -8.63232), (41.15313, -8.63227)]",78.0,0.0
759351641,455.43049299999996,1828.0,"[(41.15313, -8.63227), (41.153459999999995, -8.63217), (41.15366999999999, -8.63218)]",79.75,4.0
759351644,332.325112,1797.0,"[(41.15353, -8.63196), (41.153600000000004, -8.63194), (41.153710000000004, -8.63182), (41.153850000000006, -8.631659999999998)]",81.8,3.0
759358314,664.650224,8224.0,"[(41.20231, -8.67986), (41.203109999999995, -8.67909), (41.20368, -8.67864)]",33.666666666666664,26.0
759358329,1329.300448,7653.0,"[(41.2094, -8.65639), (41.20946, -8.65628), (41.20949, -8.656130000000001)]",67.0,0.0
759358346,2824.763453,7779.0,"[(41.20864, -8.66091), (41.208870000000005, -8.661109999999999), (41.209120000000006, -8.66133)]",66.0,2.0
759360846,664.650224,8206.0,"[(41.2015, -8.68074), (41.201550000000005, -8.680550000000002), (41.202310000000004, -8.679860000000001)]",12.2,10.0
759363678,952.245889,841.0,"[(41.14275, -8.61545), (41.14276, -8.615279999999998)]",51.5,1.0
759363680,748.193199,807.0,"[(41.14298, -8.61588), (41.143010000000004, -8.615810000000002), (41.14318, -8.615480000000002)]",66.33333333333333,3.0
759363681,952.245889,833.0,"[(41.14275, -8.61545), (41.1428, -8.615459999999999), (41.14293, -8.615509999999999), (41.14290999999999, -8.615819999999998)]",57.6,9.0
759363682,272.070254,847.0,"[(41.14291, -8.61612), (41.14291, -8.615910000000001), (41.14291, -8.615820000000001)]",62.0,2.0
759363683,544.140508,834.0,"[(41.14291, -8.61582), (41.14298, -8.61568), (41.14298, -8.615879999999999)]",62.8,4.0
759382522,13293.00448,10095.0,"[(41.23736, -8.64241), (41.238040000000005, -8.64317), (41.23809000000001, -8.643279999999999), (41.23810000000001, -8.643339999999998)]",55.6,12.0
759382524,12628.35426,9832.0,"[(41.2353, -8.64045), (41.23546, -8.64048), (41.236200000000004, -8.64125)]",41.6,8.0
759382525,13293.00448,9945.0,"[(41.2362, -8.64125), (41.237359999999995, -8.64241)]",46.5,1.0
759446292,1661.6255609999998,7604.0,"[(41.20955, -8.65481), (41.20958, -8.65504)]",63.33333333333334,1.0
759495245,221.550075,13211.0,"[(41.04701, -8.52918), (41.04729, -8.529), (41.0475, -8.52878), (41.04762, -8.52867), (41.04777, -8.52859), (41.04799, -8.528559999999999), (41.04835, -8.528439999999998)]",199.42857142857144,5.0
759669970,332.325112,12640.0,"[(41.2358, -8.51258), (41.23603, -8.512789999999999), (41.23617, -8.51287), (41.23632, -8.512889999999999), (41.23656, -8.512899999999998), (41.23679, -8.512989999999999), (41.2369, -8.513099999999998), (41.23698, -8.513269999999999)]",141.16666666666666,13.0
759671660,664.650224,9281.0,"[(41.07486, -8.55986), (41.07518, -8.55964), (41.07535, -8.55958), (41.07546, -8.5596), (41.07559, -8.559669999999999)]",115.83333333333331,6.0
759671661,664.650224,9139.0,"[(41.07559, -8.55967), (41.075669999999995, -8.55969), (41.075919999999996, -8.55962), (41.07666999999999, -8.55934), (41.07715999999999, -8.559130000000001), (41.07728999999999, -8.559070000000002)]",122.33333333333331,11.0
759671668,664.650224,9357.0,"[(41.0715, -8.56787), (41.071560000000005, -8.5676), (41.07162, -8.56748), (41.07177, -8.56726), (41.07215, -8.56677), (41.07237, -8.56648)]",155.42857142857142,15.0
759857438,664.650224,8630.0,"[(41.08146, -8.55901), (41.08153, -8.559140000000001), (41.08168, -8.559400000000002), (41.08175, -8.559680000000004), (41.08177, -8.559860000000004), (41.08178, -8.560030000000005), (41.081790000000005, -8.560390000000005), (41.081790000000005, -8.560820000000005)]",136.8,4.0
