linkid,Region_of_Origin,District_of_Origin,County_of_Origin,Average_Daily_SeniorPopulation_Travelling,key_bus_road,distance_bus_road,key_cascais,distance_cascais,key_metro,distance_metro,key_train,distance_train,key_oeiras,distance_oeiras,linkid_county
1220020970,R1 - AM Lisboa,Lisboa,Mafra,88.905485,819525518,12.851137859916115,81,1.3941806834113322,Carnide,16.954652700507694,sintra-,5.232368908386252,747,6.569311433416304,Cascais
1220020971,R1 - AM Lisboa,Lisboa,Cascais,408.105381,819525518,12.869231737969912,81,1.4441036468820734,Carnide,16.949308077763018,sintra-,5.18118378460121,747,6.585057582187897,Cascais
1220020981,R1 - AM Lisboa,Lisboa,Cascais,335.22942,537321129,10.045917735666944,118,1.6173988085275952,Carnide,16.742951723641838,sao-pedro-do-estoril-,0.32491720180701883,889,3.182322267907718,Cascais
1220020982,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,10.068153390402848,118,1.643190228279308,Carnide,16.7595332807391,sao-pedro-do-estoril-,0.3055804434277313,889,3.2053049811083367,Cascais
1220020999,R1 - AM Lisboa,Lisboa,Oeiras,82.555093,537321129,9.80266168197763,118,1.3292180000736973,Colégio Militar,16.559601012925455,sao-pedro-do-estoril-,0.5739458095049955,889,2.932609970204151,Cascais
1220021066,R1 - AM Lisboa,Lisboa,Oeiras,792.790795,819525518,12.971279586296609,81,1.1858494163736557,Carnide,17.166330381553024,estoril,5.28932411836915,747,6.702930303415302,Cascais
1220021066,R1 - AM Lisboa,Lisboa,Cascais,546.043097,819525518,12.971279586296609,81,1.1858494163736557,Carnide,17.166330381553024,estoril,5.28932411836915,747,6.702930303415302,Cascais
1220021066,R1 - AM Lisboa,Lisboa,Mafra,128.419033,819525518,12.971279586296609,81,1.1858494163736557,Carnide,17.166330381553024,estoril,5.28932411836915,747,6.702930303415302,Cascais
1220021066,R1 - AM Lisboa,Lisboa,Vila Franca de Xira,355.445539,819525518,12.971279586296609,81,1.1858494163736557,Carnide,17.166330381553024,estoril,5.28932411836915,747,6.702930303415302,Cascais
1220021067,R1 - AM Lisboa,Lisboa,Mafra,128.419033,819525518,12.9910507989909,81,1.3113255065875054,Carnide,17.12912435021885,sintra-,5.2858970924587085,747,6.714972491571889,Cascais
1220021068,R1 - AM Lisboa,Lisboa,Oeiras,242.17242400000003,819525518,12.996170595682587,81,1.3443043522485456,Carnide,17.119216211078047,sintra-,5.253390936511853,747,6.718248845303588,Cascais
1220031725,R1 - AM Lisboa,Lisboa,Oeiras,29.598113,537321129,10.2624711272049,50,2.1186416459194333,Carnide,16.24103547100226,sao-joao-do-estoril,1.894775076709916,889,3.840300651778728,Cascais
1220031815,R1 - AM Lisboa,Lisboa,Cascais,233.203075,537321129,10.461609658033742,43,2.0385522485133083,Carnide,17.075026367501994,sao-pedro-do-estoril-,0.2546720890117682,889,3.6099820218348597,Cascais
1220046599,R1 - AM Lisboa,Lisboa,Oeiras,165.633241,910628861,10.83084142746325,44,1.57850007595939,Carnide,16.498180022167357,sao-joao-do-estoril,2.2157008789994967,889,4.616704692744704,Cascais
1220055841,R1 - AM Lisboa,Setúbal,Barreiro,136.035127,537321129,10.022385865152923,118,1.4733545723123571,Colégio Militar,16.79198903412645,sao-pedro-do-estoril-,0.3913627284076033,889,3.1509846411306626,Cascais
1220056574,R1 - AM Lisboa,Lisboa,Cascais,1068.099981,537321129,10.024162460503355,118,1.4986464388514604,Colégio Militar,16.78014478112355,sao-pedro-do-estoril-,0.3690633003568637,889,3.1533983349985446,Cascais
1220056575,R1 - AM Lisboa,Lisboa,Cascais,358.773961,537321129,9.982702182609927,118,1.4965273423206265,Colégio Militar,16.722361979138302,sao-pedro-do-estoril-,0.3908327544591888,889,3.113566807265138,Cascais
1220061116,R1 - AM Lisboa,Lisboa,Cascais,387.1769,537321129,14.548709128565465,53,1.1224608739197748,Carnide,20.335353694725747,cascais,1.485823408815133,889,7.917968255691327,Cascais
1220061117,R1 - AM Lisboa,Lisboa,Cascais,512.747787,537321129,14.455283555798008,53,1.2016547228513268,Carnide,20.229201024117838,cascais,1.5299952506021588,889,7.835290069512778,Cascais
1220061439,R1 - AM Lisboa,Lisboa,Cascais,251.141773,537321129,18.569505023612145,101804,1.8102612126458488,Carnide,24.065729268728727,cascais,4.640249560318106,889,11.952030717045945,Cascais
1220064300,R1 - AM Lisboa,Lisboa,Oeiras,181.380169,819525518,13.001701864021475,81,1.3788307743225108,Carnide,17.108991864359176,sintra-,5.219363855952096,747,6.721936237503251,Cascais
1220064300,R1 - AM Lisboa,Lisboa,Cascais,273.972843,819525518,13.001701864021475,81,1.3788307743225108,Carnide,17.108991864359176,sintra-,5.219363855952096,747,6.721936237503251,Cascais
1220064301,R1 - AM Lisboa,Lisboa,Sintra,37.698135,819525518,13.005244118800281,81,1.4041382546990815,Carnide,17.1009677749316,sintra-,5.19449648769963,747,6.724175714544236,Cascais
1220064301,R1 - AM Lisboa,Lisboa,Cascais,148.401957,819525518,13.005244118800281,81,1.4041382546990815,Carnide,17.1009677749316,sintra-,5.19449648769963,747,6.724175714544236,Cascais
1220619368,R1 - AM Lisboa,Lisboa,Lisboa,2285.390135,537321129,10.985231740404453,43,1.2995620149579656,Carnide,17.218017321502213,sao-joao-do-estoril,0.8084790908301946,889,4.286215036140184,Cascais
