linkid,api_county,api_city,api_district
1200993621,Lisboa,Lisboa,Lisboa
1200993622,Lisboa,Lisboa,Lisboa
588625242,Setúbal,Palmela,Palmela
553235849,Lisboa,Mafra,Mafra
1160623517,Porto,Porto,Porto
745125289,Lisboa,Sintra,Sintra
745125291,Lisboa,Sintra,Sintra
745125293,Lisboa,Sintra,Sintra
745125294,Lisboa,Sintra,Sintra
745125295,Lisboa,Sintra,Sintra
745125296,Lisboa,Sintra,Sintra
1131001326,Lisboa,Lisboa,Lisboa
1131001329,Lisboa,Lisboa,Lisboa
1131001330,Lisboa,Lisboa,Lisboa
1217508853,Porto,Gondomar,Gondomar
587576823,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587576825,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587576826,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587576828,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587576830,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587576832,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587576833,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587576845,Lisboa,Vila Franca de Xira,Vila Franca de Xira
588625424,Aveiro,Oliveira de Azeméis,Oliveira de Azeméis
587576855,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587576856,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587576867,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587576868,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587576872,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587576876,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587576880,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587576881,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587576885,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587576887,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587576890,Lisboa,Vila Franca de Xira,Vila Franca de Xira
984462907,Lisboa,Oeiras,Oeiras
587576900,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587576903,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587576906,Lisboa,Vila Franca de Xira,Vila Franca de Xira
723629645,Porto,Vila Nova de Gaia,Vila Nova de Gaia
1217508946,Porto,Valongo,Valongo
906868316,Porto,Porto,Porto
906868319,Porto,Gondomar,Gondomar
593894074,Lisboa,Lisboa,Lisboa
913159807,Lisboa,Odivelas,Odivelas
913159808,Lisboa,Odivelas,Odivelas
1185003144,Porto,Paredes,Paredes
901101198,Lisboa,Lisboa,Lisboa
901101199,Lisboa,Lisboa,Lisboa
812234423,Lisboa,Lisboa,Lisboa
812234424,Lisboa,Lisboa,Lisboa
1126020800,Setúbal,Seixal,Seixal
1219344076,Porto,Porto,Porto
895596249,Lisboa,Cascais,Cascais
895596250,Lisboa,Cascais,Cascais
895596252,Lisboa,Cascais,Cascais
545371873,Lisboa,Lisboa,Lisboa
545371874,Lisboa,Lisboa,Lisboa
545371875,Lisboa,Lisboa,Lisboa
867284706,Porto,Gondomar,Gondomar
867284708,Porto,Gondomar,Gondomar
867284711,Porto,Gondomar,Gondomar
867284716,Porto,Gondomar,Gondomar
545371886,Lisboa,Lisboa,Lisboa
545371887,Lisboa,Lisboa,Lisboa
545371888,Lisboa,Lisboa,Lisboa
1158002421,Lisboa,Odivelas,Odivelas
1158002422,Lisboa,Odivelas,Odivelas
1159313142,Porto,Gondomar,Gondomar
588625658,Porto,Santo Tirso,Santo Tirso
867284732,Porto,Porto,Porto
1047377686,Lisboa,Lisboa,Lisboa
867284757,Porto,Porto,Porto
867284758,Porto,Porto,Porto
867284759,Porto,Porto,Porto
867284762,Porto,Porto,Porto
1219344157,Porto,Porto,Porto
1219344158,Porto,Porto,Porto
867284768,Porto,Porto,Porto
895596327,Lisboa,Cascais,Cascais
867284785,Porto,Porto,Porto
867284792,Porto,Gondomar,Gondomar
867284793,Porto,Gondomar,Gondomar
867284797,Porto,Porto,Porto
867284803,Porto,Porto,Porto
588625733,Setúbal,Seixal,Seixal
867284820,Porto,Gondomar,Gondomar
914208608,Lisboa,Lisboa,Lisboa
867284832,Porto,Porto,Porto
1148827492,Setúbal,Setúbal,Setúbal
756397955,Setúbal,Seixal,Seixal
756397957,Setúbal,Seixal,Seixal
1219344268,Porto,Porto,Porto
1219344270,Porto,Porto,Porto
867284890,Porto,Porto,Porto
867284899,Porto,Gondomar,Gondomar
867284901,Porto,Gondomar,Gondomar
867284902,Porto,Gondomar,Gondomar
867284908,Porto,Porto,Porto
867284910,Porto,Porto,Porto
867284911,Porto,Porto,Porto
925743039,Porto,Maia,Maia
749320158,Setúbal,Setúbal,Setúbal
593894147,Lisboa,Lisboa,Lisboa
916043754,Setúbal,Moita,Moita
916043755,Setúbal,Moita,Moita
772388845,Lisboa,Lisboa,Lisboa
895596529,Porto,Maia,Maia
1126021126,Setúbal,Seixal,Seixal
1126021127,Setúbal,Seixal,Seixal
1226946628,Porto,Matosinhos,Matosinhos
1226946629,Porto,Matosinhos,Matosinhos
1160886389,Lisboa,Cascais,Cascais
1160886390,Lisboa,Cascais,Cascais
1126021240,Setúbal,Seixal,Seixal
1126021241,Setúbal,Seixal,Seixal
835600713,Porto,Porto,Porto
877770879,Lisboa,Sintra,Sintra
877770882,Lisboa,Sintra,Sintra
717600918,Porto,Maia,Maia
717600919,Porto,Maia,Maia
717600920,Porto,Maia,Maia
717600922,Porto,Maia,Maia
717600923,Porto,Maia,Maia
717600926,Porto,Maia,Maia
717600928,Porto,Maia,Maia
984463520,Lisboa,Lisboa,Lisboa
984463521,Lisboa,Lisboa,Lisboa
717600931,Porto,Maia,Maia
717600932,Porto,Maia,Maia
773961894,Lisboa,Sintra,Sintra
717600938,Porto,Maia,Maia
717600945,Porto,Matosinhos,Matosinhos
717600958,Porto,Maia,Maia
773961929,Lisboa,Sintra,Sintra
812234968,Lisboa,Lisboa,Lisboa
812234969,Lisboa,Lisboa,Lisboa
1130739971,Setúbal,Palmela,Palmela
553236755,Lisboa,Mafra,Mafra
553236756,Lisboa,Mafra,Mafra
1251019203,Porto,Matosinhos,Matosinhos
905558304,Lisboa,Lisboa,Lisboa
1219344674,Porto,Porto,Porto
1219344675,Porto,Porto,Porto
746699044,Lisboa,Lisboa,Lisboa
746699045,Lisboa,Lisboa,Lisboa
1219344676,Porto,Porto,Porto
746699051,Lisboa,Lisboa,Lisboa
821147952,Lisboa,Cascais,Cascais
1223276871,Lisboa,Lisboa,Lisboa
1223276872,Lisboa,Lisboa,Lisboa
1168226646,Porto,Maia,Maia
1168226650,Porto,Maia,Maia
778680673,Porto,Porto,Porto
587577701,Lisboa,Vila Franca de Xira,Vila Franca de Xira
757971316,Lisboa,Oeiras,Oeiras
882227575,Aveiro,Vale de Cambra,Vale de Cambra
882227576,Aveiro,Vale de Cambra,Vale de Cambra
882227577,Aveiro,Vale de Cambra,Vale de Cambra
882227580,Aveiro,Vale de Cambra,Vale de Cambra
882227582,Aveiro,Vale de Cambra,Vale de Cambra
882227588,Aveiro,Vale de Cambra,Vale de Cambra
882227589,Aveiro,Vale de Cambra,Vale de Cambra
915519882,Setúbal,Setúbal,Setúbal
915519883,Setúbal,Setúbal,Setúbal
882227613,Aveiro,Vale de Cambra,Vale de Cambra
882227614,Aveiro,Vale de Cambra,Vale de Cambra
882227615,Aveiro,Vale de Cambra,Vale de Cambra
1219344818,Porto,Porto,Porto
1219344819,Porto,Porto,Porto
1162983865,Porto,Gondomar,Gondomar
915782123,Setúbal,Seixal,Seixal
915782124,Setúbal,Seixal,Seixal
915782125,Setúbal,Seixal,Seixal
915782126,Setúbal,Seixal,Seixal
915782127,Setúbal,Seixal,Seixal
915782128,Setúbal,Seixal,Seixal
915782129,Setúbal,Seixal,Seixal
915782130,Setúbal,Seixal,Seixal
1219344877,Porto,Porto,Porto
1219344878,Porto,Porto,Porto
1219344879,Porto,Porto,Porto
1219344880,Porto,Porto,Porto
1219344881,Porto,Porto,Porto
901888520,Lisboa,Lisboa,Lisboa
901888521,Lisboa,Lisboa,Lisboa
901888522,Lisboa,Lisboa,Lisboa
901888523,Lisboa,Lisboa,Lisboa
901888524,Lisboa,Lisboa,Lisboa
901888525,Lisboa,Lisboa,Lisboa
901888526,Lisboa,Lisboa,Lisboa
901888527,Lisboa,Lisboa,Lisboa
917617161,Lisboa,Cascais,Cascais
917617163,Lisboa,Cascais,Cascais
917617164,Lisboa,Cascais,Cascais
917617165,Lisboa,Cascais,Cascais
915520020,Setúbal,Setúbal,Setúbal
912898588,Aveiro,Oliveira de Azeméis,Oliveira de Azeméis
912898589,Aveiro,Oliveira de Azeméis,Oliveira de Azeméis
912898599,Aveiro,Oliveira de Azeméis,Oliveira de Azeméis
826915379,Lisboa,Loures,Loures
826915381,Lisboa,Loures,Loures
826915382,Lisboa,Loures,Loures
826915383,Lisboa,Loures,Loures
826915384,Lisboa,Loures,Loures
716814908,Porto,Porto,Porto
587577919,Lisboa,Vila Franca de Xira,Vila Franca de Xira
812235329,Lisboa,Oeiras,Oeiras
812235330,Lisboa,Oeiras,Oeiras
587577925,Lisboa,Vila Franca de Xira,Vila Franca de Xira
812235336,Lisboa,Oeiras,Oeiras
901102152,Lisboa,Oeiras,Oeiras
1162984013,Porto,Gondomar,Gondomar
1162984014,Porto,Gondomar,Gondomar
587577936,Lisboa,Vila Franca de Xira,Vila Franca de Xira
1162984016,Porto,Porto,Porto
1162984017,Porto,Porto,Porto
1162984018,Porto,Gondomar,Gondomar
587577950,Lisboa,Vila Franca de Xira,Vila Franca de Xira
1112164358,Lisboa,Lisboa,Lisboa
1112164359,Lisboa,Lisboa,Lisboa
851556971,Lisboa,Lisboa,Lisboa
915782251,Setúbal,Seixal,Seixal
915782252,Setúbal,Seixal,Seixal
587577966,Lisboa,Vila Franca de Xira,Vila Franca de Xira
915782253,Setúbal,Seixal,Seixal
915782254,Setúbal,Seixal,Seixal
915782255,Setúbal,Seixal,Seixal
587577980,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587577986,Lisboa,Vila Franca de Xira,Vila Franca de Xira
871742084,Porto,Paredes,Paredes
587577991,Lisboa,Vila Franca de Xira,Vila Franca de Xira
1162984079,Porto,Gondomar,Gondomar
1162984080,Porto,Gondomar,Gondomar
587578001,Lisboa,Vila Franca de Xira,Vila Franca de Xira
913160873,Lisboa,Lisboa,Lisboa
913160874,Lisboa,Lisboa,Lisboa
913160875,Lisboa,Lisboa,Lisboa
913160876,Lisboa,Lisboa,Lisboa
916044461,Setúbal,Moita,Moita
913160878,Lisboa,Lisboa,Lisboa
916044462,Setúbal,Moita,Moita
916044464,Setúbal,Moita,Moita
1162984110,Porto,Porto,Porto
985774774,Setúbal,Setúbal,Setúbal
993639098,Lisboa,Lisboa,Lisboa
993639099,Lisboa,Lisboa,Lisboa
1223015099,Porto,Gondomar,Gondomar
1223015106,Porto,Gondomar,Gondomar
1223015107,Porto,Gondomar,Gondomar
864139984,Lisboa,Loures,Loures
913160915,Porto,Matosinhos,Matosinhos
913160916,Porto,Matosinhos,Matosinhos
913160917,Porto,Matosinhos,Matosinhos
913160918,Porto,Matosinhos,Matosinhos
1220131567,Lisboa,Oeiras,Oeiras
1220131568,Lisboa,Oeiras,Oeiras
1219869427,Lisboa,Mafra,Mafra
1219869428,Lisboa,Mafra,Mafra
1219869429,Lisboa,Mafra,Mafra
1223015155,Porto,Gondomar,Gondomar
1219869431,Lisboa,Mafra,Mafra
1219869435,Lisboa,Mafra,Mafra
587578115,Lisboa,Vila Franca de Xira,Vila Franca de Xira
1223015177,Porto,Gondomar,Gondomar
1223015178,Porto,Gondomar,Gondomar
587578124,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578125,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578127,Lisboa,Vila Franca de Xira,Vila Franca de Xira
1223015186,Porto,Gondomar,Gondomar
1223015187,Porto,Gondomar,Gondomar
772389652,Lisboa,Lisboa,Lisboa
1223015199,Porto,Gondomar,Gondomar
1223015200,Porto,Gondomar,Gondomar
545372963,Lisboa,Lisboa,Lisboa
545372966,Lisboa,Lisboa,Lisboa
545372967,Lisboa,Lisboa,Lisboa
1223015207,Porto,Gondomar,Gondomar
545372974,Lisboa,Lisboa,Lisboa
1223015217,Porto,Gondomar,Gondomar
1223015218,Porto,Gondomar,Gondomar
545372985,Lisboa,Lisboa,Lisboa
545372986,Lisboa,Lisboa,Lisboa
545372987,Lisboa,Lisboa,Lisboa
1223015226,Porto,Gondomar,Gondomar
1223015227,Porto,Gondomar,Gondomar
1223015228,Porto,Gondomar,Gondomar
553237311,Lisboa,Mafra,Mafra
1223015229,Porto,Gondomar,Gondomar
792836929,Lisboa,Sintra,Sintra
1223015234,Porto,Gondomar,Gondomar
792836931,Lisboa,Sintra,Sintra
545372996,Lisboa,Lisboa,Lisboa
545372997,Lisboa,Lisboa,Lisboa
545372998,Lisboa,Lisboa,Lisboa
545372999,Lisboa,Lisboa,Lisboa
792836932,Lisboa,Sintra,Sintra
792836933,Lisboa,Sintra,Sintra
792836934,Lisboa,Sintra,Sintra
792836935,Lisboa,Sintra,Sintra
792836936,Lisboa,Sintra,Sintra
792836937,Lisboa,Sintra,Sintra
792836938,Lisboa,Sintra,Sintra
792836939,Lisboa,Sintra,Sintra
1223015246,Porto,Gondomar,Gondomar
1223015247,Porto,Gondomar,Gondomar
832944988,Lisboa,Loures,Loures
895597404,Lisboa,Cascais,Cascais
812235614,Lisboa,Vila Franca de Xira,Vila Franca de Xira
812235615,Lisboa,Vila Franca de Xira,Vila Franca de Xira
812235616,Lisboa,Vila Franca de Xira,Vila Franca de Xira
832944991,Lisboa,Loures,Loures
832944992,Lisboa,Loures,Loures
832944993,Lisboa,Loures,Loures
895597406,Lisboa,Cascais,Cascais
915782500,Setúbal,Seixal,Seixal
832944998,Lisboa,Loures,Loures
832945000,Lisboa,Loures,Loures
812235628,Lisboa,Vila Franca de Xira,Vila Franca de Xira
812235629,Lisboa,Vila Franca de Xira,Vila Franca de Xira
837925746,Porto,Porto,Porto
1221966710,Porto,Paredes,Paredes
921287556,Lisboa,Sintra,Sintra
921287557,Lisboa,Sintra,Sintra
587578250,Lisboa,Vila Franca de Xira,Vila Franca de Xira
1038990218,Porto,Maia,Maia
916044688,Setúbal,Almada,Almada
915520433,Setúbal,Setúbal,Setúbal
915520434,Setúbal,Setúbal,Setúbal
587578305,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578312,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578313,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578314,Lisboa,Vila Franca de Xira,Vila Franca de Xira
773176273,Lisboa,Loures,Loures
587578322,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578323,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578324,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578325,Lisboa,Vila Franca de Xira,Vila Franca de Xira
773176276,Lisboa,Loures,Loures
587578327,Lisboa,Vila Franca de Xira,Vila Franca de Xira
1220131800,Lisboa,Cascais,Cascais
1220131801,Lisboa,Cascais,Cascais
587578335,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578338,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578342,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578345,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578346,Lisboa,Vila Franca de Xira,Vila Franca de Xira
553237483,Lisboa,Mafra,Mafra
1200995307,Setúbal,Almada,Almada
1054194669,Porto,Porto,Porto
1114225652,Porto,Trofa,Trofa
1114225653,Porto,Trofa,Trofa
587578359,Lisboa,Vila Franca de Xira,Vila Franca de Xira
837925879,Lisboa,Lisboa,Lisboa
545373180,Lisboa,Lisboa,Lisboa
587578368,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578369,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578370,Lisboa,Vila Franca de Xira,Vila Franca de Xira
553237512,Lisboa,Mafra,Mafra
545373193,Lisboa,Lisboa,Lisboa
872266760,Porto,Valongo,Valongo
872266761,Porto,Valongo,Valongo
872266762,Porto,Valongo,Valongo
905821199,Lisboa,Sintra,Sintra
553237520,Lisboa,Mafra,Mafra
905821201,Lisboa,Sintra,Sintra
872266770,Porto,Maia,Maia
872266771,Porto,Maia,Maia
905821202,Lisboa,Sintra,Sintra
905821203,Lisboa,Sintra,Sintra
905821204,Lisboa,Sintra,Sintra
553237527,Lisboa,Mafra,Mafra
553237528,Lisboa,Mafra,Mafra
915782682,Setúbal,Seixal,Seixal
915782684,Setúbal,Seixal,Seixal
553237533,Lisboa,Mafra,Mafra
915782685,Setúbal,Seixal,Seixal
915782688,Setúbal,Seixal,Seixal
545373219,Lisboa,Lisboa,Lisboa
545373220,Lisboa,Lisboa,Lisboa
915782691,Setúbal,Seixal,Seixal
915782694,Setúbal,Seixal,Seixal
545373223,Lisboa,Lisboa,Lisboa
545373224,Lisboa,Lisboa,Lisboa
915782698,Setúbal,Seixal,Seixal
915782699,Setúbal,Seixal,Seixal
915782700,Setúbal,Seixal,Seixal
915782701,Setúbal,Seixal,Seixal
915782706,Setúbal,Seixal,Seixal
915782707,Setúbal,Seixal,Seixal
916044856,Setúbal,Almada,Almada
990231608,Lisboa,Odivelas,Odivelas
545373247,Lisboa,Lisboa,Lisboa
907394121,Porto,Vila Nova de Gaia,Vila Nova de Gaia
907394122,Porto,Vila Nova de Gaia,Vila Nova de Gaia
553237617,Lisboa,Mafra,Mafra
553237634,Lisboa,Mafra,Mafra
553237635,Lisboa,Mafra,Mafra
587578513,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578518,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578522,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578523,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578525,Lisboa,Vila Franca de Xira,Vila Franca de Xira
764787869,Lisboa,Lisboa,Lisboa
587578527,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578528,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578530,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578531,Lisboa,Vila Franca de Xira,Vila Franca de Xira
764787875,Lisboa,Lisboa,Lisboa
1020902564,Aveiro,Oliveira de Azeméis,Oliveira de Azeméis
1020902565,Aveiro,Oliveira de Azeméis,Oliveira de Azeméis
587578535,Lisboa,Vila Franca de Xira,Vila Franca de Xira
764787881,Lisboa,Lisboa,Lisboa
764787884,Lisboa,Lisboa,Lisboa
587578543,Lisboa,Vila Franca de Xira,Vila Franca de Xira
764787887,Lisboa,Lisboa,Lisboa
587578545,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578546,Lisboa,Vila Franca de Xira,Vila Franca de Xira
764787891,Lisboa,Lisboa,Lisboa
587578548,Lisboa,Vila Franca de Xira,Vila Franca de Xira
880393394,Porto,Porto,Porto
587578550,Lisboa,Vila Franca de Xira,Vila Franca de Xira
880393398,Porto,Porto,Porto
587578556,Lisboa,Vila Franca de Xira,Vila Franca de Xira
764787900,Lisboa,Lisboa,Lisboa
915782849,Setúbal,Seixal,Seixal
915782850,Setúbal,Seixal,Seixal
587578563,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587578565,Lisboa,Vila Franca de Xira,Vila Franca de Xira
545373406,Lisboa,Lisboa,Lisboa
545373408,Lisboa,Lisboa,Lisboa
545373411,Lisboa,Lisboa,Lisboa
545373412,Lisboa,Lisboa,Lisboa
545373413,Lisboa,Lisboa,Lisboa
545373414,Lisboa,Lisboa,Lisboa
1195228392,Lisboa,Lisboa,Lisboa
545373417,Lisboa,Lisboa,Lisboa
545373418,Lisboa,Lisboa,Lisboa
724679915,Porto,Vila Nova de Gaia,Vila Nova de Gaia
724679916,Porto,Vila Nova de Gaia,Vila Nova de Gaia
1195228394,Lisboa,Lisboa,Lisboa
1195228395,Lisboa,Lisboa,Lisboa
553237760,Lisboa,Mafra,Mafra
553237775,Lisboa,Mafra,Mafra
553237776,Lisboa,Mafra,Mafra
877772079,Lisboa,Vila Franca de Xira,Vila Franca de Xira
877772081,Lisboa,Vila Franca de Xira,Vila Franca de Xira
877772082,Lisboa,Vila Franca de Xira,Vila Franca de Xira
877772083,Lisboa,Vila Franca de Xira,Vila Franca de Xira
914210097,Lisboa,Lisboa,Lisboa
914210098,Lisboa,Lisboa,Lisboa
1054194995,Porto,Maia,Maia
877772087,Lisboa,Vila Franca de Xira,Vila Franca de Xira
877772088,Lisboa,Vila Franca de Xira,Vila Franca de Xira
877509945,Lisboa,Cascais,Cascais
877772096,Lisboa,Vila Franca de Xira,Vila Franca de Xira
877509964,Lisboa,Sintra,Sintra
877509965,Lisboa,Sintra,Sintra
760069494,Lisboa,Amadora,Amadora
593894432,Lisboa,Lisboa,Lisboa
1221967248,Porto,Paredes,Paredes
872529318,Porto,Vila Nova de Gaia,Vila Nova de Gaia
906083750,Lisboa,Sintra,Sintra
906083751,Lisboa,Sintra,Sintra
906083752,Lisboa,Sintra,Sintra
593894440,Lisboa,Lisboa,Lisboa
1089846699,Lisboa,Loures,Loures
1089846700,Lisboa,Loures,Loures
906083753,Lisboa,Sintra,Sintra
906083754,Lisboa,Sintra,Sintra
906083755,Lisboa,Sintra,Sintra
872529331,Porto,Vila Nova de Gaia,Vila Nova de Gaia
872529332,Porto,Vila Nova de Gaia,Vila Nova de Gaia
905559482,Lisboa,Sintra,Sintra
905559484,Lisboa,Sintra,Sintra
905559485,Lisboa,Sintra,Sintra
905559486,Lisboa,Sintra,Sintra
905559488,Lisboa,Sintra,Sintra
905559489,Lisboa,Sintra,Sintra
905559491,Lisboa,Sintra,Sintra
905559493,Lisboa,Sintra,Sintra
905559494,Lisboa,Sintra,Sintra
905559495,Lisboa,Sintra,Sintra
587578829,Lisboa,Vila Franca de Xira,Vila Franca de Xira
895598031,Lisboa,Cascais,Cascais
895598032,Lisboa,Cascais,Cascais
895598033,Lisboa,Cascais,Cascais
895598034,Lisboa,Cascais,Cascais
895598035,Lisboa,Cascais,Cascais
895598037,Lisboa,Cascais,Cascais
895598038,Lisboa,Cascais,Cascais
895598039,Lisboa,Cascais,Cascais
1172422105,Porto,Porto,Porto
1172422106,Porto,Porto,Porto
1172422107,Porto,Porto,Porto
587578844,Lisboa,Vila Franca de Xira,Vila Franca de Xira
1172422108,Porto,Porto,Porto
545373666,Lisboa,Lisboa,Lisboa
545373667,Lisboa,Lisboa,Lisboa
545373669,Lisboa,Lisboa,Lisboa
587578864,Lisboa,Vila Franca de Xira,Vila Franca de Xira
545373680,Lisboa,Lisboa,Lisboa
545373682,Lisboa,Lisboa,Lisboa
545373683,Lisboa,Lisboa,Lisboa
545373684,Lisboa,Lisboa,Lisboa
545373686,Lisboa,Lisboa,Lisboa
545373687,Lisboa,Lisboa,Lisboa
545373688,Lisboa,Lisboa,Lisboa
545373689,Lisboa,Lisboa,Lisboa
545373690,Lisboa,Lisboa,Lisboa
587578877,Porto,Vila Nova de Gaia,Vila Nova de Gaia
812236291,Lisboa,Vila Franca de Xira,Vila Franca de Xira
851295767,Porto,Maia,Maia
1219870244,Lisboa,Mafra,Mafra
1219870245,Lisboa,Mafra,Mafra
1219870246,Lisboa,Mafra,Mafra
1220132389,Lisboa,Oeiras,Oeiras
1220132390,Lisboa,Oeiras,Oeiras
918404659,Setúbal,Moita,Moita
1201258053,Lisboa,Lisboa,Lisboa
895598150,Lisboa,Cascais,Cascais
1201258055,Lisboa,Lisboa,Lisboa
895598152,Lisboa,Cascais,Cascais
1201258056,Lisboa,Lisboa,Lisboa
895598154,Lisboa,Cascais,Cascais
895598155,Lisboa,Cascais,Cascais
1201258057,Lisboa,Lisboa,Lisboa
1201258059,Lisboa,Lisboa,Lisboa
705019470,Setúbal,Setúbal,Setúbal
1201258060,Lisboa,Lisboa,Lisboa
1201258065,Lisboa,Lisboa,Lisboa
1201258066,Lisboa,Lisboa,Lisboa
1045282390,Porto,Maia,Maia
1201258074,Lisboa,Lisboa,Lisboa
545373787,Lisboa,Lisboa,Lisboa
545373788,Lisboa,Lisboa,Lisboa
1220132442,Lisboa,Cascais,Cascais
545373790,Lisboa,Lisboa,Lisboa
545373791,Lisboa,Lisboa,Lisboa
545373792,Lisboa,Lisboa,Lisboa
1201258079,Lisboa,Lisboa,Lisboa
1201258080,Lisboa,Lisboa,Lisboa
1201258083,Lisboa,Lisboa,Lisboa
1201258087,Lisboa,Lisboa,Lisboa
1201258088,Lisboa,Lisboa,Lisboa
1201258089,Lisboa,Lisboa,Lisboa
1201258091,Lisboa,Lisboa,Lisboa
1201258092,Lisboa,Lisboa,Lisboa
1201258093,Lisboa,Lisboa,Lisboa
1201258096,Lisboa,Lisboa,Lisboa
901103217,Lisboa,Lisboa,Lisboa
901103218,Lisboa,Lisboa,Lisboa
1201258097,Lisboa,Lisboa,Lisboa
1201258098,Lisboa,Lisboa,Lisboa
1201258099,Lisboa,Lisboa,Lisboa
1201258100,Lisboa,Lisboa,Lisboa
1201258101,Lisboa,Lisboa,Lisboa
1201258104,Lisboa,Lisboa,Lisboa
1045282428,Setúbal,Seixal,Seixal
1201258108,Lisboa,Lisboa,Lisboa
1201258109,Lisboa,Lisboa,Lisboa
1201258113,Lisboa,Lisboa,Lisboa
1201258114,Lisboa,Lisboa,Lisboa
1201258115,Lisboa,Lisboa,Lisboa
778681988,Lisboa,Lisboa,Lisboa
778681989,Lisboa,Lisboa,Lisboa
1201258117,Lisboa,Lisboa,Lisboa
1201258116,Lisboa,Lisboa,Lisboa
1201258122,Lisboa,Lisboa,Lisboa
1201258123,Lisboa,Lisboa,Lisboa
587579020,Porto,Vila Nova de Gaia,Vila Nova de Gaia
587579021,Porto,Vila Nova de Gaia,Vila Nova de Gaia
913161874,Lisboa,Loures,Loures
913161875,Lisboa,Lisboa,Lisboa
587579028,Lisboa,Vila Franca de Xira,Vila Franca de Xira
913161877,Lisboa,Loures,Loures
913161878,Lisboa,Loures,Loures
587579031,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587579032,Lisboa,Vila Franca de Xira,Vila Franca de Xira
913161879,Lisboa,Loures,Loures
587579026,Porto,Vila Nova de Gaia,Vila Nova de Gaia
587579038,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587579041,Lisboa,Vila Franca de Xira,Vila Franca de Xira
1175305893,Porto,Póvoa de Varzim,Póvoa de Varzim
587579047,Lisboa,Vila Franca de Xira,Vila Franca de Xira
1175305895,Porto,Póvoa de Varzim,Póvoa de Varzim
1175305897,Porto,Póvoa de Varzim,Póvoa de Varzim
587579054,Lisboa,Vila Franca de Xira,Vila Franca de Xira
587579057,Lisboa,Vila Franca de Xira,Vila Franca de Xira
762691258,Lisboa,Odivelas,Odivelas
762691260,Lisboa,Odivelas,Odivelas
762691262,Lisboa,Odivelas,Odivelas
762691264,Lisboa,Odivelas,Odivelas
545373899,Lisboa,Lisboa,Lisboa
545373900,Lisboa,Lisboa,Lisboa
895598288,Lisboa,Cascais,Cascais
895598289,Lisboa,Cascais,Cascais
545373926,Lisboa,Lisboa,Lisboa
545373927,Lisboa,Lisboa,Lisboa
545373928,Lisboa,Lisboa,Lisboa
545373929,Lisboa,Lisboa,Lisboa
1020378859,Porto,Vila Nova de Gaia,Vila Nova de Gaia
1089847055,Porto,Maia,Maia
1089847056,Porto,Maia,Maia
1201258257,Lisboa,Lisboa,Lisboa
1201258258,Lisboa,Lisboa,Lisboa
1020378902,Porto,Vila Nova de Gaia,Vila Nova de Gaia
1020378903,Porto,Vila Nova de Gaia,Vila Nova de Gaia
905297688,Lisboa,Lisboa,Lisboa
906084145,Lisboa,Odivelas,Odivelas
906084146,Lisboa,Odivelas,Odivelas
