LOCATION,ACCIDENT_LOCATION,IMPACT_LOCATION,ENVIRONMENT_CONDITION,LIGHT,COLLISION_TYPE,DAY_OF_WEEK,MONTH,IS_WEEKEND,STREET,LANES,CATEGORY,SUBCATEGORY,PAVEMENT_WIDTH,ROW_WIDTH,SHOULDER,FLOW_DIRECTION,SURFACE_LAYER_TYPE,OFFICIAL_ROAD_CLASSIFICATION,SPEED_LIMIT_KM,TRUCK_ACCESS,BUS_ROUTE,SERVICE_YEAR,Shape__Length
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,2,ROAD,MAJOR,14.0,40.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,N,1913.0,35.9028265645721
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,4,ROAD,MAJOR,13.0,20.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,2006.0,141.916604365091
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,2,ROAD,MAJOR,11.0,24.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1991.0,217.926131325645
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,4,ROAD,MAJOR,19.0,26.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1971.0,166.643959023622
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,4,ROAD,MAJOR,16.0,23.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1971.0,49.688634002365895
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,4,ROAD,MAJOR,13.0,23.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1971.0,136.299433019823
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,2,ROAD,MAJOR,9.0,44.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1991.0,29.522970717817696
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,2,ROAD,MAJOR,9.0,46.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1991.0,7.10621474630534
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,2,ROAD,MAJOR,22.0,24.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1991.0,93.23879895184669
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,4,ROAD,MAJOR,14.0,20.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1953.0,151.676931491744
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,4,ROAD,MAJOR,14.0,20.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1953.0,35.4051289052711
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,2,ROAD,MAJOR,9.0,18.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1913.0,74.3416249059422
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,2,ROAD,MAJOR,8.0,18.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1913.0,73.49057068325621
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,4,ROAD,MAJOR,13.0,20.0,PAVED,TwoWay,PAVED,3,40,NO ACCESS,Y,1966.0,179.390799738419
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,2,ROAD,MAJOR,9.0,18.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1913.0,92.14744886453992
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,2,ROAD,MAJOR,14.0,35.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,Y,1913.0,45.7630115935485
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,2,ROAD,MAJOR,14.0,18.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1913.0,20.520320202731
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,1,ROAD,MAJOR,9.0,46.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,N,1913.0,36.5350761431431
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,2,ROAD,MAJOR,8.0,18.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,Y,1913.0,142.269437511759
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,2,ROAD,MAJOR,14.0,36.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1913.0,44.324788914542395
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,2,ROAD,MAJOR,14.0,19.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,Y,1913.0,16.6102264924544
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,2,ROAD,MAJOR,9.0,39.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,Y,1913.0,34.495852098930996
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,2,ROAD,MAJOR,10.0,18.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,Y,1913.0,94.3307259783078
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,4,ROAD,MAJOR,13.0,20.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1966.0,36.6103524814225
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,4,ROAD,MAJOR,13.0,20.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,2006.0,113.549485107175
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,4,ROAD,MAJOR,14.0,21.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1949.0,444.039431643715
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,4,ROAD,MAJOR,14.0,21.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1913.0,46.2647696852773
QUEENS BLVD,04-At/near private drive,02-Thru lane,02-Rain,01-Daylight,MIDBLOCK,Thursday,June,0,QUEENS BLVD,4,ROAD,MINOR,16.0,26.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1998.0,385.33156756994
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,2,ROAD,MAJOR,14.0,40.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,N,1913.0,35.9028265645721
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,4,ROAD,MAJOR,13.0,20.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,2006.0,141.916604365091
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,2,ROAD,MAJOR,11.0,24.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1991.0,217.926131325645
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,4,ROAD,MAJOR,19.0,26.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1971.0,166.643959023622
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,4,ROAD,MAJOR,16.0,23.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1971.0,49.688634002365895
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,4,ROAD,MAJOR,13.0,23.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1971.0,136.299433019823
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,2,ROAD,MAJOR,9.0,44.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1991.0,29.522970717817696
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,2,ROAD,MAJOR,9.0,46.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1991.0,7.10621474630534
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,2,ROAD,MAJOR,22.0,24.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1991.0,93.23879895184669
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,4,ROAD,MAJOR,14.0,20.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1953.0,151.676931491744
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,4,ROAD,MAJOR,14.0,20.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1953.0,35.4051289052711
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,2,ROAD,MAJOR,9.0,18.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1913.0,74.3416249059422
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,2,ROAD,MAJOR,8.0,18.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1913.0,73.49057068325621
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,4,ROAD,MAJOR,13.0,20.0,PAVED,TwoWay,PAVED,3,40,NO ACCESS,Y,1966.0,179.390799738419
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,2,ROAD,MAJOR,9.0,18.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1913.0,92.14744886453992
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,2,ROAD,MAJOR,14.0,35.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,Y,1913.0,45.7630115935485
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,2,ROAD,MAJOR,14.0,18.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1913.0,20.520320202731
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,1,ROAD,MAJOR,9.0,46.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,N,1913.0,36.5350761431431
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,2,ROAD,MAJOR,8.0,18.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,Y,1913.0,142.269437511759
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,2,ROAD,MAJOR,14.0,36.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1913.0,44.324788914542395
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,2,ROAD,MAJOR,14.0,19.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,Y,1913.0,16.6102264924544
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,2,ROAD,MAJOR,9.0,39.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,Y,1913.0,34.495852098930996
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,2,ROAD,MAJOR,10.0,18.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,Y,1913.0,94.3307259783078
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,4,ROAD,MAJOR,13.0,20.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1966.0,36.6103524814225
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,4,ROAD,MAJOR,13.0,20.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,2006.0,113.549485107175
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,4,ROAD,MAJOR,14.0,21.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1949.0,444.039431643715
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,4,ROAD,MAJOR,14.0,21.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1913.0,46.2647696852773
QUEENS BLVD,01-Non intersection,11-Not on roadway - right side,03-Snow,01-Daylight,MIDBLOCK,Tuesday,January,0,QUEENS BLVD,4,ROAD,MINOR,16.0,26.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1998.0,385.33156756994
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,2,ROAD,MAJOR,14.0,40.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,N,1913.0,35.9028265645721
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,4,ROAD,MAJOR,13.0,20.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,2006.0,141.916604365091
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,2,ROAD,MAJOR,11.0,24.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1991.0,217.926131325645
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,4,ROAD,MAJOR,19.0,26.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1971.0,166.643959023622
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,4,ROAD,MAJOR,16.0,23.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1971.0,49.688634002365895
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,4,ROAD,MAJOR,13.0,23.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1971.0,136.299433019823
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,2,ROAD,MAJOR,9.0,44.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1991.0,29.522970717817696
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,2,ROAD,MAJOR,9.0,46.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1991.0,7.10621474630534
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,2,ROAD,MAJOR,22.0,24.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1991.0,93.23879895184669
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,4,ROAD,MAJOR,14.0,20.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1953.0,151.676931491744
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,4,ROAD,MAJOR,14.0,20.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1953.0,35.4051289052711
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,2,ROAD,MAJOR,9.0,18.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1913.0,74.3416249059422
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,2,ROAD,MAJOR,8.0,18.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1913.0,73.49057068325621
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,4,ROAD,MAJOR,13.0,20.0,PAVED,TwoWay,PAVED,3,40,NO ACCESS,Y,1966.0,179.390799738419
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,2,ROAD,MAJOR,9.0,18.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1913.0,92.14744886453992
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,2,ROAD,MAJOR,14.0,35.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,Y,1913.0,45.7630115935485
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,2,ROAD,MAJOR,14.0,18.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1913.0,20.520320202731
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,1,ROAD,MAJOR,9.0,46.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,N,1913.0,36.5350761431431
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,2,ROAD,MAJOR,8.0,18.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,Y,1913.0,142.269437511759
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,2,ROAD,MAJOR,14.0,36.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1913.0,44.324788914542395
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,2,ROAD,MAJOR,14.0,19.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,Y,1913.0,16.6102264924544
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,2,ROAD,MAJOR,9.0,39.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,Y,1913.0,34.495852098930996
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,2,ROAD,MAJOR,10.0,18.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,Y,1913.0,94.3307259783078
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,4,ROAD,MAJOR,13.0,20.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1966.0,36.6103524814225
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,4,ROAD,MAJOR,13.0,20.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,2006.0,113.549485107175
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,4,ROAD,MAJOR,14.0,21.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1949.0,444.039431643715
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,4,ROAD,MAJOR,14.0,21.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1913.0,46.2647696852773
QUEENS BLVD,04-At/near private drive,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Monday,August,0,QUEENS BLVD,4,ROAD,MINOR,16.0,26.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1998.0,385.33156756994
QUEENS BLVD,02-Intersection related,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,October,1,QUEENS BLVD,2,ROAD,MAJOR,14.0,40.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,N,1913.0,35.9028265645721
QUEENS BLVD,02-Intersection related,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,October,1,QUEENS BLVD,4,ROAD,MAJOR,13.0,20.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,2006.0,141.916604365091
QUEENS BLVD,02-Intersection related,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,October,1,QUEENS BLVD,2,ROAD,MAJOR,11.0,24.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1991.0,217.926131325645
QUEENS BLVD,02-Intersection related,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,October,1,QUEENS BLVD,4,ROAD,MAJOR,19.0,26.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1971.0,166.643959023622
QUEENS BLVD,02-Intersection related,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,October,1,QUEENS BLVD,4,ROAD,MAJOR,16.0,23.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1971.0,49.688634002365895
QUEENS BLVD,02-Intersection related,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,October,1,QUEENS BLVD,4,ROAD,MAJOR,13.0,23.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1971.0,136.299433019823
QUEENS BLVD,02-Intersection related,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,October,1,QUEENS BLVD,2,ROAD,MAJOR,9.0,44.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1991.0,29.522970717817696
QUEENS BLVD,02-Intersection related,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,October,1,QUEENS BLVD,2,ROAD,MAJOR,9.0,46.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1991.0,7.10621474630534
QUEENS BLVD,02-Intersection related,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,October,1,QUEENS BLVD,2,ROAD,MAJOR,22.0,24.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1991.0,93.23879895184669
QUEENS BLVD,02-Intersection related,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,October,1,QUEENS BLVD,4,ROAD,MAJOR,14.0,20.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1953.0,151.676931491744
QUEENS BLVD,02-Intersection related,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,October,1,QUEENS BLVD,4,ROAD,MAJOR,14.0,20.0,PAVED,TwoWay,PAVED,3,50,NO ACCESS,Y,1953.0,35.4051289052711
QUEENS BLVD,02-Intersection related,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,October,1,QUEENS BLVD,2,ROAD,MAJOR,9.0,18.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1913.0,74.3416249059422
QUEENS BLVD,02-Intersection related,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,October,1,QUEENS BLVD,2,ROAD,MAJOR,8.0,18.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1913.0,73.49057068325621
QUEENS BLVD,02-Intersection related,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,October,1,QUEENS BLVD,4,ROAD,MAJOR,13.0,20.0,PAVED,TwoWay,PAVED,3,40,NO ACCESS,Y,1966.0,179.390799738419
QUEENS BLVD,02-Intersection related,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,October,1,QUEENS BLVD,2,ROAD,MAJOR,9.0,18.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1913.0,92.14744886453992
QUEENS BLVD,02-Intersection related,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,October,1,QUEENS BLVD,2,ROAD,MAJOR,14.0,35.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,Y,1913.0,45.7630115935485
QUEENS BLVD,02-Intersection related,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,October,1,QUEENS BLVD,2,ROAD,MAJOR,14.0,18.0,PAVED,ToFrom,PAVED,3,50,NO ACCESS,Y,1913.0,20.520320202731
QUEENS BLVD,02-Intersection related,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,October,1,QUEENS BLVD,1,ROAD,MAJOR,9.0,46.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,N,1913.0,36.5350761431431
QUEENS BLVD,02-Intersection related,02-Thru lane,01-Clear,01-Daylight,MIDBLOCK,Saturday,October,1,QUEENS BLVD,2,ROAD,MAJOR,8.0,18.0,PAVED,FromTo,PAVED,3,50,NO ACCESS,Y,1913.0,142.269437511759
